# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2026-07-29 12:00:00,EP062026,-1,2026-07-29 12:00:00,0 days 00:00:00,0,23.5,-155.0,1008.0,29.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-29 12:00:00,EP062026,-1,2026-07-29 18:00:00,0 days 06:00:00,6,23.91,-156.07,1007.7,28.0,99.1103516769607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-29 12:00:00,EP072026,-1,2026-07-29 12:00:00,0 days 00:00:00,0,18.6,-118.6,960.0,99.0,37.0,204.0,222.0,167.0,204.0,111.0,111.0,93.0,111.0,65.0,56.0,37.0,74.0
2026-07-29 12:00:00,EP072026,-1,2026-07-29 18:00:00,0 days 06:00:00,6,18.83,-119.53,976.6,77.0,38.6979255833626,242.01495880867046,203.18357341543822,154.29636236971947,208.30735401778284,108.73331861052782,87.82241254485311,63.74511487366612,90.44343338726958,46.67035462976303,33.0758693055701,25.17948838310742,33.845356444210175
2026-07-29 12:00:00,EP072026,-1,2026-07-30 00:00:00,0 days 12:00:00,12,19.2,-120.51,979.7,72.4,41.33701167768162,237.84486538234293,191.38069819829823,144.31447258411694,203.81864894069892,104.54247201782695,82.7645594336617,59.39816963154782,85.05278510640024,42.082096126812104,27.691314165979193,20.132920063452808,27.85144047229931
2026-07-29 12:00:00,EP072026,-1,2026-07-30 06:00:00,0 days 18:00:00,18,19.57,-121.62,986.2,64.9,44.11627635685347,242.5405576604531,195.72111979175148,147.26626891810082,208.83138973087355,92.83010059426826,72.28943283927464,51.37902083502793,72.6858587734765,22.648969404119963,12.686967533125703,9.757864931528983,12.955389200203772
2026-07-29 12:00:00,EP072026,-1,2026-07-30 12:00:00,1 days 00:00:00,24,19.93,-122.83,989.9,58.1,48.60847901410852,235.54762171854915,190.51040066532676,148.42791948508125,204.05137924631373,82.42060154708238,64.33423598292356,46.28128833160739,63.192262254787245,5.886734299161764,3.1060336795191494,2.372216629597838,3.1518114336964866
2026-07-29 12:00:00,EP072026,-1,2026-07-30 18:00:00,1 days 06:00:00,30,20.21,-124.1,993.0,54.0,60.4487526554976,218.17491348141695,179.40722528996668,142.00662560932042,184.9799193830742,61.399302586032825,45.94428170754435,34.85895494045903,43.91355524609434,2.773371706688558,2.009914468291952,1.648573482783928,1.9718896492477476
2026-07-29 12:00:00,EP072026,-1,2026-07-31 00:00:00,1 days 12:00:00,36,20.69,-125.28,994.2,52.4,56.598008300500936,193.18584780710728,158.06642451459277,124.88367358936377,164.20090166250836,46.15555715031203,33.26574630990312,23.997829622825815,32.32256492071525,4.049703046844472,2.3061351542931425,1.755516532041544,2.27380294077442
2026-07-29 12:00:00,EP072026,-1,2026-07-31 06:00:00,1 days 18:00:00,42,20.98,-126.56,999.0,47.7,70.36287336844715,173.99750167212972,141.00342626200464,112.10543519172766,146.36798790050628,17.86939912898366,9.061745098759157,6.611693869463978,9.73248526343511,0.7219965421694843,0.0,0.0,0.0
