# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2026-09-01,AL052026,-1,2026-09-01 00:00:00,0 days 00:00:00,0,28.4,-91.6,1010.0,35.0,37.0,37.0,,,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,AL052026,-1,2026-09-01 06:00:00,0 days 06:00:00,6,28.7,-92.68,1008.3,31.9,80.89243474223441,16.121303484981127,5.252205255974559,3.394185463473749,4.187728468821088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,AL052026,-1,2026-09-01 12:00:00,0 days 12:00:00,12,29.22,-93.23,1005.6,39.0,73.87911505808981,67.61666304934266,22.515997447922746,11.318364791745491,20.227882969539756,0.5043986523000402,0.0555877695640951,0.0,0.08955994873185802,0.0,0.0,0.0,0.0
2026-09-01,AL052026,-1,2026-09-01 18:00:00,0 days 18:00:00,18,29.73,-93.84,1004.4,38.5,60.71758628107918,32.19947851786263,11.582077188626823,5.13938556440162,13.924030487961646,2.9083486781638728,0.13088358056196298,0.0,0.12440805578020003,0.0,0.0,0.0,0.0
2026-09-01,AL052026,-1,2026-09-02 00:00:00,1 days 00:00:00,24,30.15,-94.49,1006.7,33.3,56.06299898504867,20.081825808246986,3.164544878572689,0.8863167374173304,5.3314641473208235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,AL052026,-1,2026-09-02 06:00:00,1 days 06:00:00,30,30.56,-94.94,1007.0,28.2,67.27470823678021,3.44934195274369,3.864437451025021,0.9207457081808,2.12562705952804,1.2476508393831638,0.4880982352247971,0.31652382856104155,0.37964423892228055,0.0,0.0,0.0,0.0
2026-09-01,AL052026,-1,2026-09-02 12:00:00,1 days 12:00:00,36,31.15,-95.21,1007.0,29.8,64.57241149551075,14.837524578766121,10.850587248268067,4.83940938990059,6.041295417538466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,AL052026,-1,2026-09-02 18:00:00,1 days 18:00:00,42,31.6,-95.31,1007.4,25.6,77.23178955831675,3.5937423692924257,3.415333475107879,2.54574853379327,4.20260709159501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,EP112026,-1,2026-09-01 00:00:00,0 days 00:00:00,0,17.7,-126.3,950.0,115.0,37.0,185.0,148.0,130.0,185.0,93.0,65.0,56.0,93.0,46.0,28.0,28.0,46.0
2026-09-01,EP112026,-1,2026-09-01 06:00:00,0 days 06:00:00,6,17.67,-127.41,954.6,105.6,25.367916198358206,188.92192114829584,145.91602826651774,135.49610656714512,182.3164112495925,100.44400299781044,79.38860611363978,65.45794732229896,90.26492008189038,55.090746200341194,45.614473032899504,38.18353745908217,48.429222270347324
2026-09-01,EP112026,-1,2026-09-01 12:00:00,0 days 12:00:00,12,17.83,-128.45,953.0,106.9,25.2865058065622,198.6846487538597,150.3294524935445,132.40315089712698,187.48860439724882,101.82676233777634,78.38872026993381,63.611868467867914,90.8794007652975,59.30448761290458,49.25897936319003,40.622703315683886,51.999778479839044
2026-09-01,EP112026,-1,2026-09-01 18:00:00,0 days 18:00:00,18,17.92,-129.5,954.2,105.4,29.03739069835478,206.59961142683832,162.36858520050436,140.13807639376938,196.346878751512,109.02868169474291,85.80873692913585,70.3732815952252,97.93299815930504,63.24494356958492,52.83201768667346,43.98754821778516,55.42366874931895
2026-09-01,EP112026,-1,2026-09-02 00:00:00,1 days 00:00:00,24,18.13,-130.4,951.1,111.1,26.61085845259916,207.53535629068912,162.85399397631005,143.0774362750319,196.71897137086538,107.43172494201683,85.17827608572928,70.57126929002196,96.00292260163769,64.63373212822816,53.84958011233669,45.05616744357736,56.382058950232405
2026-09-01,EP112026,-1,2026-09-02 06:00:00,1 days 06:00:00,30,18.31,-131.29,951.9,107.5,31.869302633546326,214.65551014865653,169.16388484714454,155.9233609299864,206.52675051592934,115.78879849450472,94.60469511076116,81.25841314835931,105.56675584082855,68.02733376460151,58.268773249327666,49.766262446603044,60.07226998244264
2026-09-01,EP112026,-1,2026-09-02 12:00:00,1 days 12:00:00,36,18.49,-132.3,957.6,101.5,29.135745350604356,230.98906125948736,180.0114628158256,152.49139060308758,211.20904980690003,120.80844300061005,97.49902565605282,78.70367548138687,105.61727603183668,66.0737993162681,56.523394425525865,46.559578077113066,57.98552012006546
2026-09-01,EP112026,-1,2026-09-02 18:00:00,1 days 18:00:00,42,18.66,-133.31,960.6,97.8,33.317379040206944,226.77981667923567,183.3546623702792,154.46978406133604,209.43339326643002,113.78009208765596,92.22002200377618,75.00160663995098,101.28410006856886,63.14015762295765,52.16159030007157,43.162334305359515,53.45456104439785
2026-09-01,EP112026,-1,2026-09-03 00:00:00,2 days 00:00:00,48,18.85,-134.31,956.8,101.7,27.925611503648987,225.32868149213448,179.26768394518302,150.60014939446353,205.59404216442869,108.04022551135091,86.41292937615071,69.02378435183111,94.38641936935963,58.81603076116088,49.41229706094906,40.555266710976206,50.8243975030359
2026-09-01,EP112026,-1,2026-09-03 06:00:00,2 days 06:00:00,54,19.03,-135.23,960.3,97.8,36.12648608570374,232.8760587802422,187.8194014921171,157.6906504836967,210.63419701291951,117.03746786975955,96.85280846310005,79.55595361824167,104.23035835162547,66.14420765553893,56.772462829637206,47.11781004123044,57.638922021336285
2026-09-01,EP112026,-1,2026-09-03 12:00:00,2 days 12:00:00,60,19.23,-136.15,965.2,91.0,34.69814661794431,243.54774909704923,193.08335514891562,153.28136462770533,216.19414674549955,117.09729095540206,93.95265924245744,73.58327519141352,100.05766122788866,62.12130397207762,50.41777114765977,40.82476907790127,50.95622152652435
2026-09-01,EP112026,-1,2026-09-03 18:00:00,2 days 18:00:00,66,19.38,-137.08,968.5,87.8,40.132943326975784,238.06513951240984,194.64892490104808,160.0186339605415,210.08361409209598,107.21443989828616,91.43860647599612,70.96313760499332,93.70229360455572,53.72634445192025,43.94860577972925,35.84797331250999,44.14328895786056
2026-09-01,EP112026,-1,2026-09-04 00:00:00,3 days 00:00:00,72,19.61,-138.0,966.5,89.0,35.309880902368434,249.34300203058808,201.07648901242175,161.32730336525879,221.2834013531184,118.39255559682032,96.34428109889392,75.64356123582016,101.4745217402186,60.156404375951105,50.17448338733896,40.69404972067166,50.35257428515166
