# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
2026-08-29 12:00:00,EP112026,-1,2026-08-29 12:00:00,0 days 00:00:00,0,16.0,-117.5,985.7,64.7
2026-08-29 12:00:00,EP112026,-1,2026-08-29 18:00:00,0 days 06:00:00,6,16.23,-118.56,985.3,65.3
2026-08-29 12:00:00,EP112026,-1,2026-08-30 00:00:00,0 days 12:00:00,12,16.46,-119.62,984.8,65.8
2026-08-29 12:00:00,EP112026,-1,2026-08-30 06:00:00,0 days 18:00:00,18,16.7,-120.54,983.7,67.4
2026-08-29 12:00:00,EP112026,-1,2026-08-30 12:00:00,1 days 00:00:00,24,16.94,-121.47,982.5,68.9
2026-08-29 12:00:00,EP112026,-1,2026-08-30 18:00:00,1 days 06:00:00,30,17.0,-122.41,981.5,70.3
2026-08-29 12:00:00,EP112026,-1,2026-08-31 00:00:00,1 days 12:00:00,36,17.07,-123.35,980.4,71.6
2026-08-29 12:00:00,EP112026,-1,2026-08-31 06:00:00,1 days 18:00:00,42,17.05,-124.18,978.5,74.0
2026-08-29 12:00:00,EP112026,-1,2026-08-31 12:00:00,2 days 00:00:00,48,17.03,-125.0,976.6,76.5
2026-08-29 12:00:00,EP112026,-1,2026-08-31 18:00:00,2 days 06:00:00,54,17.11,-125.91,975.6,77.6
2026-08-29 12:00:00,EP112026,-1,2026-09-01 00:00:00,2 days 12:00:00,60,17.19,-126.82,974.7,78.8
2026-08-29 12:00:00,EP112026,-1,2026-09-01 06:00:00,2 days 18:00:00,66,17.35,-127.74,973.4,80.4
2026-08-29 12:00:00,EP112026,-1,2026-09-01 12:00:00,3 days 00:00:00,72,17.5,-128.65,972.0,82.1
2026-08-29 12:00:00,EP112026,-1,2026-09-01 18:00:00,3 days 06:00:00,78,17.71,-129.56,971.9,82.2
2026-08-29 12:00:00,EP112026,-1,2026-09-02 00:00:00,3 days 12:00:00,84,17.92,-130.46,971.9,82.3
2026-08-29 12:00:00,EP112026,-1,2026-09-02 06:00:00,3 days 18:00:00,90,18.13,-131.36,971.9,82.2
2026-08-29 12:00:00,EP112026,-1,2026-09-02 12:00:00,4 days 00:00:00,96,18.34,-132.25,972.0,82.2
2026-08-29 12:00:00,EP112026,-1,2026-09-02 18:00:00,4 days 06:00:00,102,18.61,-133.07,973.0,80.9
2026-08-29 12:00:00,EP112026,-1,2026-09-03 00:00:00,4 days 12:00:00,108,18.87,-133.9,974.0,79.7
2026-08-29 12:00:00,EP112026,-1,2026-09-03 06:00:00,4 days 18:00:00,114,19.16,-134.75,975.6,77.7
2026-08-29 12:00:00,EP112026,-1,2026-09-03 12:00:00,5 days 00:00:00,120,19.44,-135.6,977.2,75.6
2026-08-29 12:00:00,EP112026,-1,2026-09-03 18:00:00,5 days 06:00:00,126,19.78,-136.5,978.8,73.6
2026-08-29 12:00:00,EP112026,-1,2026-09-04 00:00:00,5 days 12:00:00,132,20.12,-137.41,980.4,71.5
2026-08-29 12:00:00,EP112026,-1,2026-09-04 06:00:00,5 days 18:00:00,138,20.27,-138.48,981.9,69.5
2026-08-29 12:00:00,EP112026,-1,2026-09-04 12:00:00,6 days 00:00:00,144,20.42,-139.55,983.5,67.5
2026-08-29 12:00:00,EP112026,-1,2026-09-04 18:00:00,6 days 06:00:00,150,20.54,-140.57,985.4,64.9
2026-08-29 12:00:00,EP112026,-1,2026-09-05 00:00:00,6 days 12:00:00,156,20.65,-141.6,987.3,62.4
2026-08-29 12:00:00,EP112026,-1,2026-09-05 06:00:00,6 days 18:00:00,162,20.69,-142.65,988.4,60.6
2026-08-29 12:00:00,EP112026,-1,2026-09-05 12:00:00,7 days 00:00:00,168,20.73,-143.7,989.6,58.9
2026-08-29 12:00:00,EP112026,-1,2026-09-05 18:00:00,7 days 06:00:00,174,20.61,-144.68,990.0,58.5
2026-08-29 12:00:00,EP112026,-1,2026-09-06 00:00:00,7 days 12:00:00,180,20.66,-145.54,990.8,57.2
2026-08-29 12:00:00,EP112026,-1,2026-09-06 06:00:00,7 days 18:00:00,186,20.56,-146.29,990.9,57.0
2026-08-29 12:00:00,EP112026,-1,2026-09-06 12:00:00,8 days 00:00:00,192,20.66,-147.08,992.1,55.4
2026-08-29 12:00:00,EP112026,-1,2026-09-06 18:00:00,8 days 06:00:00,198,20.66,-148.04,992.1,55.3
2026-08-29 12:00:00,EP112026,-1,2026-09-07 00:00:00,8 days 12:00:00,204,20.7,-149.08,992.8,54.4
2026-08-29 12:00:00,EP112026,-1,2026-09-07 06:00:00,8 days 18:00:00,210,20.87,-149.97,993.2,53.8
2026-08-29 12:00:00,EP112026,-1,2026-09-07 12:00:00,9 days 00:00:00,216,21.03,-150.89,994.6,51.7
2026-08-29 12:00:00,EP112026,-1,2026-09-07 18:00:00,9 days 06:00:00,222,21.1,-151.54,994.9,51.1
2026-08-29 12:00:00,EP112026,-1,2026-09-08 00:00:00,9 days 12:00:00,228,21.24,-152.32,995.2,50.5
2026-08-29 12:00:00,EP112026,-1,2026-09-08 06:00:00,9 days 18:00:00,234,21.27,-153.4,994.5,51.6
2026-08-29 12:00:00,EP112026,-1,2026-09-08 12:00:00,10 days 00:00:00,240,21.35,-154.52,994.0,52.2
2026-08-29 12:00:00,EP112026,-1,2026-09-08 18:00:00,10 days 06:00:00,246,21.35,-155.54,993.3,53.2
2026-08-29 12:00:00,EP112026,-1,2026-09-09 00:00:00,10 days 12:00:00,252,21.57,-156.68,992.9,53.6
2026-08-29 12:00:00,EP112026,-1,2026-09-09 06:00:00,10 days 18:00:00,258,22.04,-157.41,992.7,53.9
2026-08-29 12:00:00,EP112026,-1,2026-09-09 12:00:00,11 days 00:00:00,264,22.49,-158.15,993.3,52.9
2026-08-29 12:00:00,EP112026,-1,2026-09-09 18:00:00,11 days 06:00:00,270,22.68,-158.94,993.3,53.1
2026-08-29 12:00:00,EP112026,-1,2026-09-10 00:00:00,11 days 12:00:00,276,23.14,-159.77,993.6,52.5
2026-08-29 12:00:00,EP112026,-1,2026-09-10 06:00:00,11 days 18:00:00,282,23.65,-161.46,993.7,52.4
2026-08-29 12:00:00,EP112026,-1,2026-09-10 12:00:00,12 days 00:00:00,288,24.12,-162.27,994.8,50.7
2026-08-29 12:00:00,EP112026,-1,2026-09-10 18:00:00,12 days 06:00:00,294,23.96,-164.78,994.0,51.9
2026-08-29 12:00:00,EP112026,-1,2026-09-11 00:00:00,12 days 12:00:00,300,24.32,-165.71,994.6,51.0
2026-08-29 12:00:00,EP112026,-1,2026-09-11 06:00:00,12 days 18:00:00,306,25.07,-166.95,994.0,51.9
2026-08-29 12:00:00,EP112026,-1,2026-09-11 12:00:00,13 days 00:00:00,312,25.55,-167.72,993.8,52.2
2026-08-29 12:00:00,EP112026,-1,2026-09-11 18:00:00,13 days 06:00:00,318,26.1,-169.79,990.9,56.5
2026-08-29 12:00:00,EP112026,-1,2026-09-12 00:00:00,13 days 12:00:00,324,26.5,-170.61,989.3,58.7
2026-08-29 12:00:00,EP112026,-1,2026-09-12 06:00:00,13 days 18:00:00,330,27.53,-172.13,989.3,58.7
2026-08-29 12:00:00,EP112026,-1,2026-09-12 12:00:00,14 days 00:00:00,336,28.29,-172.8,990.0,57.8
2026-08-29 12:00:00,EP112026,-1,2026-09-12 18:00:00,14 days 06:00:00,342,29.07,-173.28,991.1,56.3
2026-08-29 12:00:00,EP112026,-1,2026-09-13 00:00:00,14 days 12:00:00,348,29.84,-173.78,992.2,54.8
2026-08-29 12:00:00,EP112026,-1,2026-09-13 06:00:00,14 days 18:00:00,354,29.88,-175.15,992.6,54.1
2026-08-29 12:00:00,EP112026,-1,2026-09-13 12:00:00,15 days 00:00:00,360,30.79,-175.51,993.5,52.9
2026-08-29 12:00:00,EP122026,-1,2026-08-29 12:00:00,0 days 00:00:00,0,13.0,-135.75,1002.6,39.4
2026-08-29 12:00:00,EP122026,-1,2026-08-29 18:00:00,0 days 06:00:00,6,13.06,-136.96,1002.5,39.4
2026-08-29 12:00:00,EP122026,-1,2026-08-30 00:00:00,0 days 12:00:00,12,13.12,-138.18,1002.5,39.4
2026-08-29 12:00:00,EP122026,-1,2026-08-30 06:00:00,0 days 18:00:00,18,12.92,-139.32,1002.2,40.0
2026-08-29 12:00:00,EP122026,-1,2026-08-30 12:00:00,1 days 00:00:00,24,12.72,-140.46,1001.8,40.6
2026-08-29 12:00:00,EP122026,-1,2026-08-30 18:00:00,1 days 06:00:00,30,12.64,-141.69,1002.1,40.1
