# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
2026-09-24,EP152026,-1,2026-09-24 00:00:00,0 days 00:00:00,0,14.5,-155.5,1000.6,42.7
2026-09-24,EP152026,-1,2026-09-24 06:00:00,0 days 06:00:00,6,14.53,-155.74,998.5,46.0
2026-09-24,EP152026,-1,2026-09-24 12:00:00,0 days 12:00:00,12,14.57,-155.97,996.3,49.4
2026-09-24,EP152026,-1,2026-09-24 18:00:00,0 days 18:00:00,18,14.8,-155.89,993.6,53.4
2026-09-24,EP152026,-1,2026-09-25 00:00:00,1 days 00:00:00,24,15.03,-155.79,990.9,57.3
2026-09-24,EP152026,-1,2026-09-25 06:00:00,1 days 06:00:00,30,15.5,-155.6,989.2,59.8
2026-09-24,EP152026,-1,2026-09-25 12:00:00,1 days 12:00:00,36,15.97,-155.39,987.4,62.4
2026-09-24,EP152026,-1,2026-09-25 18:00:00,1 days 18:00:00,42,16.58,-155.2,986.1,64.1
2026-09-24,EP152026,-1,2026-09-26 00:00:00,2 days 00:00:00,48,17.2,-155.0,984.9,65.8
2026-09-24,EP152026,-1,2026-09-26 06:00:00,2 days 06:00:00,54,17.73,-155.12,986.0,64.1
2026-09-24,EP152026,-1,2026-09-26 12:00:00,2 days 12:00:00,60,18.26,-155.23,987.2,62.5
2026-09-24,EP152026,-1,2026-09-26 18:00:00,2 days 18:00:00,66,18.55,-155.71,988.1,61.2
2026-09-24,EP152026,-1,2026-09-27 00:00:00,3 days 00:00:00,72,18.84,-156.18,989.0,60.0
2026-09-24,EP152026,-1,2026-09-27 06:00:00,3 days 06:00:00,78,18.86,-157.03,989.9,58.7
2026-09-24,EP152026,-1,2026-09-27 12:00:00,3 days 12:00:00,84,18.87,-157.88,990.8,57.3
2026-09-24,EP152026,-1,2026-09-27 18:00:00,3 days 18:00:00,90,18.91,-158.87,990.9,57.2
2026-09-24,EP152026,-1,2026-09-28 00:00:00,4 days 00:00:00,96,18.94,-159.86,991.0,57.1
2026-09-24,EP152026,-1,2026-09-28 06:00:00,4 days 06:00:00,102,19.22,-160.78,991.1,56.8
2026-09-24,EP152026,-1,2026-09-28 12:00:00,4 days 12:00:00,108,19.51,-161.74,991.4,56.3
2026-09-24,EP152026,-1,2026-09-28 18:00:00,4 days 18:00:00,114,20.23,-162.59,991.6,56.1
2026-09-24,EP152026,-1,2026-09-29 00:00:00,5 days 00:00:00,120,20.96,-163.44,992.1,55.3
2026-09-24,EP152026,-1,2026-09-29 06:00:00,5 days 06:00:00,126,21.9,-164.11,992.5,54.7
2026-09-24,EP152026,-1,2026-09-29 12:00:00,5 days 12:00:00,132,22.84,-164.81,993.1,53.9
2026-09-24,EP152026,-1,2026-09-29 18:00:00,5 days 18:00:00,138,23.74,-165.21,992.1,55.3
2026-09-24,EP152026,-1,2026-09-30 00:00:00,6 days 00:00:00,144,24.64,-165.63,991.2,56.7
2026-09-24,EP152026,-1,2026-09-30 06:00:00,6 days 06:00:00,150,25.2,-165.95,991.1,56.8
2026-09-24,EP152026,-1,2026-09-30 12:00:00,6 days 12:00:00,156,25.75,-166.28,991.1,56.9
2026-09-24,EP152026,-1,2026-09-30 18:00:00,6 days 18:00:00,162,26.43,-167.0,990.1,58.3
2026-09-24,EP152026,-1,2026-10-01 00:00:00,7 days 00:00:00,168,27.0,-167.74,989.6,59.0
2026-09-24,EP152026,-1,2026-10-01 06:00:00,7 days 06:00:00,174,27.39,-168.63,989.3,59.5
2026-09-24,EP152026,-1,2026-10-01 12:00:00,7 days 12:00:00,180,27.77,-169.52,988.9,60.0
2026-09-24,EP152026,-1,2026-10-01 18:00:00,7 days 18:00:00,186,27.82,-170.14,989.0,59.8
2026-09-24,EP152026,-1,2026-10-02 00:00:00,8 days 00:00:00,192,28.01,-170.72,989.1,59.6
2026-09-24,EP152026,-1,2026-10-02 06:00:00,8 days 06:00:00,198,27.69,-171.39,989.6,58.9
2026-09-24,EP152026,-1,2026-10-02 12:00:00,8 days 12:00:00,204,27.69,-172.0,990.0,58.1
2026-09-24,EP152026,-1,2026-10-02 18:00:00,8 days 18:00:00,210,27.06,-173.08,990.1,58.0
2026-09-24,EP152026,-1,2026-10-03 00:00:00,9 days 00:00:00,216,27.02,-173.89,990.4,57.5
2026-09-24,EP152026,-1,2026-10-03 06:00:00,9 days 06:00:00,222,27.23,-175.18,990.8,56.7
2026-09-24,EP152026,-1,2026-10-03 12:00:00,9 days 12:00:00,228,27.32,-176.42,991.5,55.7
2026-09-24,EP152026,-1,2026-10-03 18:00:00,9 days 18:00:00,234,27.39,-178.08,991.4,55.6
2026-09-24,EP152026,-1,2026-10-04 00:00:00,10 days 00:00:00,240,27.45,-179.61,991.6,55.0
2026-09-24,EP152026,-1,2026-10-04 06:00:00,10 days 06:00:00,246,26.22,177.69,990.8,56.4
2026-09-24,EP152026,-1,2026-10-04 12:00:00,10 days 12:00:00,252,26.39,176.26,991.4,55.4
2026-09-24,EP152026,-1,2026-10-04 18:00:00,10 days 18:00:00,258,25.89,173.45,991.8,54.9
2026-09-24,EP152026,-1,2026-10-05 00:00:00,11 days 00:00:00,264,26.21,172.07,992.8,53.3
2026-09-24,EP152026,-1,2026-10-05 06:00:00,11 days 06:00:00,270,25.71,169.61,990.4,57.1
2026-09-24,EP152026,-1,2026-10-05 12:00:00,11 days 12:00:00,276,25.87,167.78,990.2,57.2
2026-09-24,EP152026,-1,2026-10-05 18:00:00,11 days 18:00:00,282,26.55,165.92,988.7,59.6
2026-09-24,EP152026,-1,2026-10-06 00:00:00,12 days 00:00:00,288,27.33,164.7,989.4,58.6
2026-09-24,EP152026,-1,2026-10-06 06:00:00,12 days 06:00:00,294,28.54,163.31,989.7,58.3
2026-09-24,EP152026,-1,2026-10-06 12:00:00,12 days 12:00:00,300,29.59,162.5,990.8,56.9
2026-09-24,EP152026,-1,2026-10-06 18:00:00,12 days 18:00:00,306,30.75,162.42,991.1,56.5
