# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2026-07-09 12:00:00,CP902026,0,2026-07-09 12:00:00,0 days 00:00:00,0,10.9,-149.3,1009.0,25.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09 12:00:00,WP092026,0,2026-07-09 12:00:00,0 days 00:00:00,0,19.2,128.8,952.0,99.0,101.0,537.0,518.0,500.0,518.0,,,,,,,,
2026-07-09 12:00:00,WP092026,0,2026-07-09 18:00:00,0 days 06:00:00,6,20.33,128.23,957.7,87.5,13.079810141539554,447.3036548818409,442.35606384926496,378.45991609533166,409.3305934602704,273.478924079001,259.9177307222774,223.1144478426329,246.4141288463236,147.5400175382315,141.33421303472846,118.14881832833304,130.41622139292394
2026-07-09 12:00:00,WP092026,0,2026-07-10 00:00:00,0 days 12:00:00,12,21.02,127.58,954.3,89.0,29.66278364353172,504.8147012551304,461.8325398449568,404.7217324398534,454.9514196659535,314.4048641195342,292.60654380643246,253.40914023318837,281.2474970614404,168.5667215291595,159.1434211044181,135.052243842544,148.93047847053467
2026-07-09 12:00:00,WP092026,0,2026-07-10 06:00:00,0 days 18:00:00,18,22.03,126.78,951.7,90.9,17.443099087499178,415.824742869864,393.8720022234192,343.0098496960831,370.09136564346414,248.04770940829144,235.630038733766,204.6748907332612,221.0769754836668,135.2768619762568,128.4427828022241,108.1603288577048,118.54412995149428
2026-07-09 12:00:00,WP092026,0,2026-07-10 12:00:00,1 days 00:00:00,24,22.25,126.67,962.1,77.7,61.4820582503249,507.9238583862443,477.1974350116587,405.2124186021032,439.5875433533525,292.2000383487559,275.6950035384494,233.2952300139885,255.4263990199389,155.7528559228409,148.23122691879732,127.09203781025305,138.22359350880012
2026-07-09 12:00:00,WP092026,0,2026-07-10 18:00:00,1 days 06:00:00,30,23.5,125.29,968.3,67.6,36.08660891560519,397.1931166008623,380.64520085098457,314.42995482998555,337.2795683309405,228.55148129089827,217.50508970787627,176.13869800197864,191.7028814641025,46.09626741374983,42.02148008256505,32.853872048404384,38.52882491115163
2026-07-09 12:00:00,WP092026,0,2026-07-11 00:00:00,1 days 12:00:00,36,24.63,124.66,954.0,90.6,57.45770092252802,421.8774593101836,403.3662763243792,342.44894554981107,350.3710859942424,57.45770092252802,2.3618911224944634,0.0310724481512028,3.900433157864325,57.45770092252802,0.0398310267187251,0.0,0.3511591004499658
2026-07-09 12:00:00,WP092026,0,2026-07-11 06:00:00,1 days 18:00:00,42,26.27,123.15,955.0,83.1,36.301802627385214,436.1093206269208,415.2211382240943,353.5893289965669,380.58851117660174,264.21127524057584,252.8646440532131,215.39695532263244,233.7491608670685,142.88034691947018,136.59750794659766,113.85482011969742,124.54872707853166
2026-07-09 12:00:00,WP092026,0,2026-07-11 12:00:00,2 days 00:00:00,48,26.98,122.31,950.4,86.4,19.648615608344805,390.0847687422505,346.4420671710934,297.5032748777921,340.72241973394966,221.53461684218664,201.69324120681023,171.7953849678007,193.65992438439173,116.78230988625168,107.61225529596322,89.85169977623467,101.65303249324832
