# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2026-09-26 06:00:00,AL062026,-1,2026-09-26 06:00:00,0 days 00:00:00,0,29.8,-43.5,1009.0,29.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL062026,-1,2026-09-26 12:00:00,0 days 06:00:00,6,30.1,-43.67,1009.5,29.8,78.12500395910163,2.4177662265104205,1.3083945502865408,0.9912093902607639,3.4197601334534937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL062026,-1,2026-09-26 18:00:00,0 days 12:00:00,12,30.02,-43.77,1010.3,28.7,76.95606999125076,0.0,0.0,0.010745062201559758,0.8115853478124583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL062026,-1,2026-09-27 00:00:00,0 days 18:00:00,18,29.88,-43.81,1011.2,28.9,76.60841797419184,0.17284791677337236,2.554716702352937,0.0791246379279273,2.5973983182971483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL062026,-1,2026-09-27 06:00:00,1 days 00:00:00,24,29.66,-43.95,1010.9,27.9,71.60374670394864,4.534495173308024,0.34999379759557425,0.21117677893278597,0.47077386338607424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL062026,-1,2026-09-27 12:00:00,1 days 06:00:00,30,29.43,-43.84,1010.9,26.3,82.88450580018407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL062026,-1,2026-09-27 18:00:00,1 days 12:00:00,36,28.95,-43.97,1010.3,26.6,68.95890046358059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL072026,-1,2026-09-26 06:00:00,0 days 00:00:00,0,17.2,-22.9,1002.0,41.0,167.0,297.0,,,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL072026,-1,2026-09-26 12:00:00,0 days 06:00:00,6,18.3,-22.77,1004.5,37.3,115.01047381409124,111.87439028743516,67.42315151308999,48.976529391138584,61.58696279939773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL072026,-1,2026-09-26 18:00:00,0 days 12:00:00,12,18.99,-23.02,1004.6,36.3,117.92173154841852,98.51303963164415,35.67490392389788,25.405933913560403,33.94235146970766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL072026,-1,2026-09-27 00:00:00,0 days 18:00:00,18,19.46,-23.37,1005.9,33.0,112.57383915816652,57.420692141298126,31.22231712076729,23.218354175103542,28.56671755071029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL072026,-1,2026-09-27 06:00:00,1 days 00:00:00,24,20.13,-23.64,1006.6,30.2,98.96778732512034,19.212070200389963,11.22026965884149,8.153449706025988,10.428964662211614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL072026,-1,2026-09-27 12:00:00,1 days 06:00:00,30,20.4,-23.87,1007.0,28.0,107.7796338430106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL072026,-1,2026-09-27 18:00:00,1 days 12:00:00,36,20.71,-24.0,1007.2,26.9,90.80754242422712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,AL072026,-1,2026-09-28 00:00:00,1 days 18:00:00,42,20.97,-24.0,1007.5,25.0,102.96091041189646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 06:00:00,EP152026,-1,2026-09-26 06:00:00,0 days 00:00:00,0,16.9,-155.2,975.0,89.0,46.0,222.0,185.0,185.0,222.0,111.0,93.0,93.0,111.0,74.0,65.0,56.0,65.0
2026-09-26 06:00:00,EP152026,-1,2026-09-26 12:00:00,0 days 06:00:00,6,16.92,-155.42,967.9,88.5,36.080339627047536,185.84013895349884,165.36683723997038,150.0167726781558,166.46717028877458,93.69986267433335,84.9374403263112,71.07880643814245,83.68191160216266,54.61552244088096,48.02350078478288,40.25891265130399,46.06271683628705
2026-09-26 06:00:00,EP152026,-1,2026-09-26 18:00:00,0 days 12:00:00,12,16.88,-155.67,969.2,88.4,39.59320786288927,179.632210814969,148.9164599466314,145.1900155125464,174.37935702531888,93.88458904025038,80.98975299678912,68.88041817287001,86.2813612161197,53.34255824037072,44.56115556306352,37.58648790455382,44.214531934595804
2026-09-26 06:00:00,EP152026,-1,2026-09-27 00:00:00,0 days 18:00:00,18,16.75,-156.18,960.8,98.8,28.69999052593679,171.71437643512002,136.30015978553052,138.58506880050385,174.85442570170977,87.49784203081015,72.70119222819483,62.91916613160081,81.53890479609971,51.66345970749836,43.44834328412007,37.116596174758634,44.46641901343037
