# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2026-09-19 12:00:00,AL062026,-1,2026-09-19 12:00:00,0 days 00:00:00,0,32.5,-33.6,1009.0,29.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19 12:00:00,AL062026,-1,2026-09-19 18:00:00,0 days 06:00:00,6,32.79,-33.45,1008.1,31.9,90.05713606293621,20.886800193173944,10.718260024238726,7.990301316419534,12.29523664660494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19 12:00:00,AL062026,-1,2026-09-20 00:00:00,0 days 12:00:00,12,33.08,-33.42,1007.4,34.8,75.20065986708612,41.691551696590324,17.43383918467924,10.13990531946883,17.730789670141267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19 12:00:00,AL062026,-1,2026-09-20 06:00:00,0 days 18:00:00,18,33.58,-33.32,1003.7,40.7,57.815969099501224,64.34638422082739,45.081233656296334,22.930030000987816,31.669025159571387,1.376974086212688,0.338699869742178,0.09938641137881056,0.23012272432758074,0.0,0.0,0.0,0.0
2026-09-19 12:00:00,AL062026,-1,2026-09-20 12:00:00,1 days 00:00:00,24,33.94,-33.24,999.8,48.8,39.00664050564732,70.15622755673782,55.615831172692154,33.40883622800073,41.69836890907281,7.624983942533899,5.832869413545082,2.779496270163219,3.527801609524467,0.298372692846949,0.0,0.0,0.0011347712628866546
2026-09-19 12:00:00,AL062026,-1,2026-09-20 18:00:00,1 days 06:00:00,30,34.21,-32.95,993.5,57.5,26.814449480303065,84.34590407727352,88.13716221287942,55.068209895607886,60.221966900919796,21.28326171446414,21.39064575916984,10.333692916989948,12.776688615291414,4.077275066145879,2.5034986617373307,1.6416315561300008,2.0953356533190743
2026-09-19 12:00:00,AL062026,-1,2026-09-21 00:00:00,1 days 12:00:00,36,34.22,-32.52,993.9,57.7,31.8842270633267,92.40026552435597,100.17826538638225,76.60387902157912,74.2421518411236,27.661271264580343,31.950786364028833,19.778300421353133,20.32612984341768,3.910650997270544,4.230990131564369,2.531956785015232,2.6240554824869418
2026-09-19 12:00:00,AL062026,-1,2026-09-21 06:00:00,1 days 18:00:00,42,34.06,-32.3,997.8,50.7,38.82947385332995,93.8785365547331,90.15318314886527,76.41128617953817,80.69916418845143,13.909977678331261,16.08800282099579,8.829573282888036,9.460985407742823,0.0,0.48640741739841836,0.0,0.0
2026-09-19 12:00:00,AL062026,-1,2026-09-21 12:00:00,2 days 00:00:00,48,33.76,-32.24,1001.2,45.9,48.04328658895238,73.64455030259656,59.168256131983114,59.31901645255375,66.78973315520646,7.905096253979965,4.94331604363236,5.491136258656141,3.3436449653912885,0.0,0.0,0.38301300350064255,0.0
2026-09-19 12:00:00,AL062026,-1,2026-09-21 18:00:00,2 days 06:00:00,54,33.41,-32.39,1004.0,42.4,69.7991334723645,68.29820416022976,47.43219598564085,42.209122130598296,68.30569849990519,3.305073778226109,1.732101184706188,0.04045913361411901,0.09092525748658527,0.0,0.0,0.0,0.0
2026-09-19 12:00:00,AL062026,-1,2026-09-22 00:00:00,2 days 12:00:00,60,32.67,-32.79,1006.3,39.9,76.83487744860872,62.985616469709754,43.26404168555969,33.72734957008398,63.16407353493578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19 12:00:00,AL062026,-1,2026-09-22 06:00:00,2 days 18:00:00,66,32.11,-33.38,1007.7,36.3,82.62745332354466,47.98805663516867,21.43845034002015,14.772187169628749,36.50617123762647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19 12:00:00,AL062026,-1,2026-09-22 12:00:00,3 days 00:00:00,72,31.48,-34.17,1009.0,34.2,88.28283493762396,37.99195173058036,16.596822062246883,12.241732059972492,23.64884142911488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-19 12:00:00,AL062026,-1,2026-09-22 18:00:00,3 days 06:00:00,78,31.02,-34.92,1008.8,32.9,77.58681857363483,18.952486665183645,8.363503028066372,6.1264982367397955,13.937612351198975,0.6933401392967217,0.0,0.0,0.01174293258361195,0.0,0.0,0.0,0.0
2026-09-19 12:00:00,AL062026,-1,2026-09-23 00:00:00,3 days 12:00:00,84,30.46,-35.91,1010.1,31.5,83.90347734460198,16.853192944535678,7.248682082839687,5.386099900167185,11.013411328907877,1.3550070007081274,0.0,0.0,0.012604977995452642,0.0,0.0,0.0,0.0
