# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
2026-07-25,EP062026,-1,2026-07-25 00:00:00,0 days 00:00:00,0,18.75,-133.5,980.8,71.2
2026-07-25,EP062026,-1,2026-07-25 06:00:00,0 days 06:00:00,6,18.89,-134.62,981.5,70.3
2026-07-25,EP062026,-1,2026-07-25 12:00:00,0 days 12:00:00,12,19.02,-135.75,982.1,69.4
2026-07-25,EP062026,-1,2026-07-25 18:00:00,0 days 18:00:00,18,19.24,-136.77,983.9,67.1
2026-07-25,EP062026,-1,2026-07-26 00:00:00,1 days 00:00:00,24,19.47,-137.8,985.6,64.8
2026-07-25,EP062026,-1,2026-07-26 06:00:00,1 days 06:00:00,30,19.65,-138.9,987.2,62.5
2026-07-25,EP062026,-1,2026-07-26 12:00:00,1 days 12:00:00,36,19.82,-140.01,988.9,60.3
2026-07-25,EP062026,-1,2026-07-26 18:00:00,1 days 18:00:00,42,19.94,-141.22,991.9,55.8
2026-07-25,EP062026,-1,2026-07-27 00:00:00,2 days 00:00:00,48,20.05,-142.43,995.0,51.4
2026-07-25,EP062026,-1,2026-07-27 06:00:00,2 days 06:00:00,54,20.1,-143.86,997.6,47.3
2026-07-25,EP062026,-1,2026-07-27 12:00:00,2 days 12:00:00,60,20.16,-145.34,1000.6,42.6
2026-07-25,EP062026,-1,2026-07-27 18:00:00,2 days 18:00:00,66,20.31,-146.53,1001.1,41.7
2026-07-25,EP062026,-1,2026-07-28 00:00:00,3 days 00:00:00,72,20.48,-147.99,1003.6,37.5
2026-07-25,EP072026,-1,2026-07-25 00:00:00,0 days 00:00:00,0,9.25,-101.75,1002.7,39.2
2026-07-25,EP072026,-1,2026-07-25 06:00:00,0 days 06:00:00,6,10.24,-103.03,1002.5,39.4
